Date,Timestamp,Invoice No.,Item Name
2024-01-20,2024-01-20 02:26:53,20743,Papparoti (Plain)
2024-01-20,2024-01-20 02:21:59,20742,Classic Frappe (350 ML)
2024-01-20,2024-01-20 02:18:29,20741,Sea Salt Dark Mocha (250 ML)
2024-01-20,2024-01-20 02:18:02,20740,Madagascar Chocochip Frappe (450 ML)
2024-01-20,2024-01-20 02:18:02,20740,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 02:14:16,20739,Madagascar Chocochip Frappe (350 ML)
2024-01-20,2024-01-20 02:14:16,20739,Americano (250 ML)
2024-01-20,2024-01-20 02:10:37,20738,Baked Vada Pav
2024-01-20,2024-01-20 02:09:10,20737,Hot Chocolate (350 ML)
2024-01-20,2024-01-20 02:09:10,20737,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 02:05:49,20736,Madagascar Hot Chocolate (250 ML)
2024-01-20,2024-01-20 02:05:49,20736,Cafe Mocha (250 ML)
2024-01-20,2024-01-20 02:05:49,20736,Hyderabadi Soya Keema Pav
2024-01-20,2024-01-20 02:05:49,20736,Berliners (Blueberry Cheese Cake Berliner)
2024-01-20,2024-01-20 02:04:23,20735,Almond Honey Latte (250 ML)
2024-01-20,2024-01-20 02:04:23,20735,Gluten Free Hazelnut Brownie
2024-01-20,2024-01-20 01:58:32,20734,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 01:58:32,20734,Madagascar Chocochip Frappe (350 ML)
2024-01-20,2024-01-20 01:58:32,20734,Tartlets (Kacha Nimbu Tartlet)
2024-01-20,2024-01-20 01:58:32,20734,Cappucino (350 ML)
2024-01-20,2024-01-20 01:58:32,20734,Chicken Calzone
2024-01-20,2024-01-20 01:56:51,20733,Cappucino (350 ML)
2024-01-20,2024-01-20 01:56:51,20733,Iced Latte (350 ML)
2024-01-20,2024-01-20 01:54:32,20732,South Indian Filter Kaapi (150 ML)
2024-01-20,2024-01-20 01:54:32,20732,Tartlets (Salted Caramel Tartlet)
2024-01-20,2024-01-20 01:54:32,20732,Tartlets (Filter Kaapi Tartlet)
2024-01-20,2024-01-20 01:37:21,20731,Flat White 250 Ml
2024-01-20,2024-01-20 01:25:00,20730,Origanal South Indian Frappe (350 Ml)
2024-01-20,2024-01-20 01:24:32,20729,Baked Vada Pav
2024-01-20,2024-01-20 01:24:32,20729,Madagascar Chocochip Frappe (350 ML)
2024-01-20,2024-01-20 01:24:32,20729,ALMOND MILK (200 ML)
2024-01-20,2024-01-20 01:24:32,20729,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 01:24:32,20729,Iced Americano (350 ML)
2024-01-20,2024-01-20 01:24:32,20729,Vanilla Praline (350 ML)
2024-01-20,2024-01-20 01:24:32,20729,Add On Syrup (Add On Irish Syrup)
2024-01-20,2024-01-20 01:04:51,20728,Classic Frappe (350 ML)
2024-01-20,2024-01-20 01:04:12,20727,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 01:03:10,20726,Bon Bon (350 ML)
2024-01-20,2024-01-20 01:03:10,20726,Berliners (Dark Choco Mousse Berliner)
2024-01-20,2024-01-20 01:02:36,20725,Cafe Latte (250 ML)
2024-01-20,2024-01-20 00:54:43,20724,Cappucino (250 ML)
2024-01-20,2024-01-20 00:54:43,20724,Add On Syrup (Add On hazelnuts Syrup)
2024-01-20,2024-01-20 00:54:43,20724,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-20,2024-01-20 00:54:43,20724,Baked Vada Pav
2024-01-20,2024-01-20 00:54:43,20724,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 00:54:43,20724,ALMOND MILK (200 ML)
2024-01-20,2024-01-20 00:50:45,20723,Sea Salt Dark Mocha Frappe (450 ML)
2024-01-20,2024-01-20 00:50:45,20723,Yellow Banana Chips 60 Gm
2024-01-20,2024-01-20 00:42:59,20722,Calzones Veg (Calzone Veg)
2024-01-20,2024-01-20 00:42:59,20722,Vietnamese (350 ML)
2024-01-20,2024-01-20 00:36:04,C2276,Hazelnut Frappe (350 ML)
2024-01-20,2024-01-20 00:36:04,C2276,Plain Nankhatai Veg
2024-01-20,2024-01-20 00:36:04,C2276,Calzones Veg (Calzone Veg)
2024-01-20,2024-01-20 00:36:04,C2276,South Indian Filter Kaapi (250 ML)
2024-01-20,2024-01-20 00:36:04,C2276,Spicy Banana Chips 60 Gm
2024-01-20,2024-01-20 00:36:04,C2276,Yellow Banana Chips 60 Gm
2024-01-20,2024-01-20 00:31:22,20721,Sea Salt Dark Mocha Frappe (450 ML)
2024-01-20,2024-01-20 00:31:22,20721,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-20,2024-01-20 00:17:14,20720,Cappucino (250 ML)
2024-01-20,2024-01-20 00:17:14,20720,Calzones Veg (Calzone Paneer)
2024-01-20,2024-01-20 00:17:14,20720,Berliners (Nutella Berliner)
2024-01-20,2024-01-20 00:17:14,20720,Chicken Calzone
2024-01-20,2024-01-20 00:17:14,20720,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-20,2024-01-20 00:03:26,20719,Pour Over
2024-01-20,2024-01-20 00:03:26,20719,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 23:57:23,20718,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 23:13:07,20717,Cappucino (250 ML)
2024-01-19,2024-01-19 23:13:07,20717,Madagascar Hot Chocolate (250 ML)
2024-01-19,2024-01-19 22:13:47,20714,Papparoti (Add On Nutella sauce)
2024-01-19,2024-01-19 23:07:15,20716,Espresso Tonic (Tonic Water)
2024-01-19,2024-01-19 22:28:19,20715,Kaapicino (250 ML)
2024-01-19,2024-01-19 22:13:47,20714,Calzones Veg (Calzone Veg)
2024-01-19,2024-01-19 22:13:47,20714,Baked Vada Pav
2024-01-19,2024-01-19 22:13:47,20714,Cappucino (250 ML)
2024-01-19,2024-01-19 22:13:47,20714,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 22:13:47,20714,Calzones Veg (Calzone Veg)
2024-01-19,2024-01-19 21:10:46,20713,Madagascar Chocochip Frappe (350 ML)
2024-01-19,2024-01-19 21:05:44,20712,Iced Latte (350 ML)
2024-01-19,2024-01-19 21:05:44,20712,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 21:05:44,20712,ALMOND MILK (200 ML)
2024-01-19,2024-01-19 20:51:45,20711,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 20:51:45,20711,Hyderabadi Chicken Keema Pav
2024-01-19,2024-01-19 20:34:14,C2275,Papparoti (Add On Nutella sauce)
2024-01-19,2024-01-19 20:17:18,C2274,Tartlets (Salted Caramel Tartlet)
2024-01-19,2024-01-19 20:05:38,20710,Hot Chocolate (250 ML)
2024-01-19,2024-01-19 20:05:38,20710,Madagascar Hot Chocolate (250 ML)
2024-01-19,2024-01-19 20:04:41,20709,Hot Chocolate (250 ML)
2024-01-19,2024-01-19 19:48:11,20708,Espresso Tonic (Tonic Water)
2024-01-19,2024-01-19 19:48:11,20708,Sea Salt Dark Mocha (250 ML)
2024-01-19,2024-01-19 19:48:11,20708,Chicken Calzone
2024-01-19,2024-01-19 19:48:11,20708,Tartlets (chocolate Tartlet)
2024-01-19,2024-01-19 19:48:11,20708,Tartlets (Filter Kaapi Tartlet)
2024-01-19,2024-01-19 19:48:11,20708,Tartlets (Kacha Nimbu Tartlet)
2024-01-19,2024-01-19 19:48:11,20708,Baked Vada Pav
2024-01-19,2024-01-19 19:37:30,C2273,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-19,2024-01-19 19:26:15,20707,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 19:26:15,20707,Classic Frappe (350 ML)
2024-01-19,2024-01-19 19:19:37,C2272,Baked Vada Pav
2024-01-19,2024-01-19 19:17:06,20706,Baba Budan Peak 250 Gm
2024-01-19,2024-01-19 18:57:21,20705,Kaapicino (250 ML)
2024-01-19,2024-01-19 18:57:21,20705,Kaapicino (350 ML)
2024-01-19,2024-01-19 18:57:21,20705,Papparoti (Add On Nutella sauce)
2024-01-19,2024-01-19 18:48:43,20704,Papparoti (Add On Nutella sauce)
2024-01-19,2024-01-19 18:48:43,20704,Kaapicino (250 ML)
2024-01-19,2024-01-19 18:48:43,20704,Vietnamese (350 ML)
2024-01-19,2024-01-19 18:40:15,20703,Kaapicino (350 ML)
2024-01-19,2024-01-19 18:40:15,20703,Chicken Calzone
2024-01-19,2024-01-19 18:39:50,20702,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 18:35:13,20701,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 17:59:09,C2271,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 17:48:10,20700,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 17:47:58,20699,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 17:46:50,C2270,Vietnamese (350 ML)
2024-01-19,2024-01-19 17:37:37,20698,Iced Latte (350 ML)
2024-01-19,2024-01-19 17:37:37,20698,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 17:37:37,20698,Berliners (Dark Choco Mousse Berliner)
2024-01-19,2024-01-19 17:37:37,20698,Mix Tartlet 3 Pcs (chocolate Tartlet)
2024-01-19,2024-01-19 17:37:37,20698,Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet)
2024-01-19,2024-01-19 17:37:37,20698,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)
2024-01-19,2024-01-19 17:34:48,20697,Madagascar Chocochip Frappe (450 ML)
2024-01-19,2024-01-19 17:34:48,20697,Chicken Calzone
2024-01-19,2024-01-19 17:34:48,20697,Vietnamese (450 ML)
2024-01-19,2024-01-19 17:27:21,20696,Baked Pav Bhaji
2024-01-19,2024-01-19 17:26:02,20695,Vietnamese (350 ML)
2024-01-19,2024-01-19 17:26:02,20695,Baked Vada Pav
2024-01-19,2024-01-19 17:26:02,20695,Iced Americano (350 ML)
2024-01-19,2024-01-19 17:26:02,20695,Baked Pav Bhaji
2024-01-19,2024-01-19 17:08:22,20694,Iced Latte (350 ML)
2024-01-19,2024-01-19 17:08:22,20694,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 17:08:22,20694,Berliners (Dark Choco Mousse Berliner)
2024-01-19,2024-01-19 17:08:22,20694,Mix Tartlet 3 Pcs (chocolate Tartlet)
2024-01-19,2024-01-19 17:08:22,20694,Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet)
2024-01-19,2024-01-19 17:08:22,20694,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet)
2024-01-19,2024-01-19 16:58:18,20693,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 16:33:32,20692,Baked Vada Pav
2024-01-19,2024-01-19 16:21:25,C2269,Chicken Calzone
2024-01-19,2024-01-19 16:17:48,20691,Almond Frappe (350 ML)
2024-01-19,2024-01-19 16:12:11,20690,Cappucino (250 ML)
2024-01-19,2024-01-19 16:12:11,20690,ESPRESSO (30 ML)
2024-01-19,2024-01-19 16:11:23,20689,Vietnamese (350 ML)
2024-01-19,2024-01-19 16:02:14,20688,Almond Frappe (350 ML)
2024-01-19,2024-01-19 15:55:26,C2268,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 15:38:16,20687,Berliners (Nutella Berliner)
2024-01-19,2024-01-19 15:38:16,20687,Berliners (Blueberry Cheese Cake Berliner)
2024-01-19,2024-01-19 15:34:46,20686,Iced Americano (350 ML)
2024-01-19,2024-01-19 15:34:46,20686,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 15:24:52,20685,Iced Latte (350 ML)
2024-01-19,2024-01-19 15:24:52,20685,Iced Latte (450 ML)
2024-01-19,2024-01-19 15:24:52,20685,Add On Syrup (Add On Caramel Syrup)
2024-01-19,2024-01-19 15:19:47,20684,Caramel Frappe (350 ML)
2024-01-19,2024-01-19 15:18:48,20683,Iced Latte (450 ML)
2024-01-19,2024-01-19 15:18:48,20683,Add On Syrup (Add On Vanilla Syrup)
2024-01-19,2024-01-19 14:36:57,20682,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-19,2024-01-19 14:36:57,20682,Berliner Mix 3 Pcs (Nutella Berliner)
2024-01-19,2024-01-19 14:36:57,20682,Mix Berliner 2 Pcs (Dark Choco Mousse Berliner)
2024-01-19,2024-01-19 14:36:57,20682,Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner)
2024-01-19,2024-01-19 14:36:57,20682,Rosella Cheesecake Berliner
2024-01-19,2024-01-19 14:31:26,20681,Cappucino (250 ML)
2024-01-19,2024-01-19 14:31:26,20681,Spicy Banana Chips 60 Gm
2024-01-19,2024-01-19 14:31:26,20681,Baked Vada Pav
2024-01-19,2024-01-19 14:31:26,20681,Coconut Nankhatai (with Egg)
2024-01-19,2024-01-19 14:11:15,20680,Iced Mocha (450 ML)
2024-01-19,2024-01-19 14:11:15,20680,Add On Syrup (Add On Caramel Syrup)
2024-01-19,2024-01-19 13:25:29,20679,Classic Frappe (350 ML)
2024-01-19,2024-01-19 13:25:29,20679,Macchiato 30 Ml
2024-01-19,2024-01-19 13:25:29,20679,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-19,2024-01-19 13:13:32,20678,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 12:52:35,20677,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 12:43:18,20676,Americano (250 ML)
2024-01-19,2024-01-19 12:04:05,20675,Americano (250 ML)
2024-01-19,2024-01-19 11:44:18,20674,Cappucino (250 ML)
2024-01-19,2024-01-19 11:44:18,20674,Calzones Veg (Calzone Veg)
2024-01-19,2024-01-19 11:25:46,20673,Papparoti (Plain)
2024-01-19,2024-01-19 11:25:46,20673,Cappucino (250 ML)
2024-01-19,2024-01-19 11:24:49,20672,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 11:07:07,20671,Iced Americano (450 ML)
2024-01-19,2024-01-19 11:06:26,20670,Cappucino (250 ML)
2024-01-19,2024-01-19 10:55:09,20669,Cappucino (250 ML)
2024-01-19,2024-01-19 10:46:19,C2267,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 10:32:39,C2266,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 09:50:26,20668,Almond Frappe (350 ML)
2024-01-19,2024-01-19 09:48:01,20667,Cappucino (250 ML)
2024-01-19,2024-01-19 08:10:44,C2265,Baked Vada Pav
2024-01-19,2024-01-19 06:22:33,20666,Almond Frappe (350 Ml)
2024-01-19,2024-01-19 05:57:12,20665,Origanal South Indian Frappe (450 Ml)
2024-01-19,2024-01-19 04:19:13,C2264,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 03:40:48,20664,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 03:32:35,20663,Sea Salt Dark Mocha (250 ML)
2024-01-19,2024-01-19 03:18:14,20662,Cappucino (250 ML)
2024-01-19,2024-01-19 03:18:14,20662,Hot Chocolate (250 ML)
2024-01-19,2024-01-19 03:03:29,20661,Hot Chocolate (350 ML)
2024-01-19,2024-01-19 02:56:13,20660,Kaapicino (250 ML)
2024-01-19,2024-01-19 02:56:13,20660,Baked Vada Pav
2024-01-19,2024-01-19 02:56:13,20660,Calzones Veg (Calzone Veg)
2024-01-19,2024-01-19 02:54:43,20659,Baked Vada Pav
2024-01-19,2024-01-19 02:42:29,20658,Calzones Veg (Calzone Paneer)
2024-01-19,2024-01-19 02:42:29,20658,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-19,2024-01-19 02:42:29,20658,Rosella Cheesecake Berliner
2024-01-19,2024-01-19 02:42:29,20658,Strawbery Rosella Frangipani Tart
2024-01-19,2024-01-19 02:42:29,20658,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-19,2024-01-19 02:36:17,20657,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 02:31:46,20656,Hot Chocolate (250 ML)
2024-01-19,2024-01-19 02:31:46,20656,Madagascar Chocochip Frappe (350 ML)
2024-01-19,2024-01-19 02:23:21,20655,Calzones Veg (Calzone Veg)
2024-01-19,2024-01-19 02:23:21,20655,Cappucino (250 ML)
2024-01-19,2024-01-19 02:20:14,20654,Hot Chocolate (250 ML)
2024-01-19,2024-01-19 02:20:14,20654,Almond Honey Latte (250 ML)
2024-01-19,2024-01-19 02:20:14,20654,Iced Mocha (350 ML)
2024-01-19,2024-01-19 02:20:14,20654,OAT MILK (200 ML)
2024-01-19,2024-01-19 02:20:14,20654,Gluten Free Hazelnut Brownie
2024-01-19,2024-01-19 02:06:27,20653,Iced Americano (350 ML)
2024-01-19,2024-01-19 02:01:42,20652,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 02:01:42,20652,Gluten Free Hazelnut Brownie
2024-01-19,2024-01-19 02:00:47,20651,Vietnamese (350 ML)
2024-01-19,2024-01-19 02:00:47,20651,Tartlets (Salted Caramel Tartlet)
2024-01-19,2024-01-19 02:00:47,20651,Tartlets (Kacha Nimbu Tartlet)
2024-01-19,2024-01-19 02:00:47,20651,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-19,2024-01-19 02:00:47,20651,Iced Latte (350 ML)
2024-01-19,2024-01-19 01:56:59,20650,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-19,2024-01-19 01:56:59,20650,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 01:56:02,20649,Vietnamese (350 ML)
2024-01-19,2024-01-19 01:45:48,20648,Hot Chocolate (350 ML)
2024-01-19,2024-01-19 01:45:48,20648,Cafe Latte (350 ML)
2024-01-19,2024-01-19 01:45:48,20648,Sea Salt Dark Mocha (350 ML)
2024-01-19,2024-01-19 01:45:48,20648,Bon Bon (350 ML)
2024-01-19,2024-01-19 01:45:48,20648,Baked Vada Pav
2024-01-19,2024-01-19 01:44:26,20647,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 01:44:26,20647,Irish Americano (350 ML)
2024-01-19,2024-01-19 01:44:26,20647,Calzones Veg (Calzone Paneer)
2024-01-19,2024-01-19 01:43:34,20646,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 01:43:34,20646,Add On Syrup (Add On Vanilla Syrup)
2024-01-19,2024-01-19 01:42:39,20645,Americano (250 ML)
2024-01-19,2024-01-19 01:42:39,20645,South Indian Filter Kaapi (250 ML)
2024-01-19,2024-01-19 01:35:48,20644,Cappucino (250 ML)
2024-01-19,2024-01-19 01:35:48,20644,Baked Vada Pav
2024-01-19,2024-01-19 01:33:37,20643,Sea Salt Dark Mocha (250 ML)
2024-01-19,2024-01-19 01:33:37,20643,Madagascar Hot Chocolate (250 ML)
2024-01-19,2024-01-19 01:33:37,20643,Papparoti (Add On Nutella sauce)
2024-01-19,2024-01-19 00:40:34,20642,Flat White 250 Ml
2024-01-19,2024-01-19 00:40:34,20642,Iced Latte (350 ML)
2024-01-19,2024-01-19 00:39:06,20641,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 00:39:06,20641,Kaapicino (250 ML)
2024-01-19,2024-01-19 00:39:06,20641,Americano (250 ML)
2024-01-19,2024-01-19 00:27:57,20640,South Indian Filter Kaapi (150 ML)
2024-01-19,2024-01-19 00:22:49,20639,Baked Pav Bhaji
2024-01-19,2024-01-19 00:22:49,20639,Baked Vada Pav
2024-01-19,2024-01-19 00:22:49,20639,Hyderabadi Chicken Keema Pav
2024-01-19,2024-01-19 00:22:49,20639,Calzones Veg (Calzone Paneer)
2024-01-19,2024-01-19 00:22:49,20639,Chicken Calzone
2024-01-19,2024-01-19 00:22:49,20639,Vietnamese (450 ML)
2024-01-19,2024-01-19 00:22:49,20639,Vietnamese (450 ML)
2024-01-19,2024-01-19 00:17:22,20638,Hazelnut Frappe (350 ML)
2024-01-19,2024-01-19 00:17:22,20638,Origanal South Indian Frappe (350 ML)
2024-01-19,2024-01-19 00:17:22,20638,Caramel Frappe (350 ML)
2024-01-19,2024-01-19 00:08:03,20637,Baked Vada Pav
2024-01-19,2024-01-19 00:06:25,20636,Cappucino (250 ML)
2024-01-19,2024-01-19 00:06:25,20636,South Indian Filter Kaapi (250 ML)
2024-01-18,2024-01-18 23:42:52,20635,Irish Americano (250 ML)
2024-01-18,2024-01-18 23:42:52,20635,Baked Vada Pav
2024-01-18,2024-01-18 23:42:52,20635,Malnad Tonic (choice Of Tonic)
2024-01-18,2024-01-18 23:38:03,20634,Almond Frappe (350 ML)
2024-01-18,2024-01-18 23:34:16,20633,Nariyal Irish Cream Frappe (350 ML)
2024-01-18,2024-01-18 23:34:16,20633,Berliners (Lotus Biscoff Berliner)
2024-01-18,2024-01-18 23:34:16,20633,Rosella Cheesecake Berliner
2024-01-18,2024-01-18 23:34:16,20633,Madagascar Chocochip Frappe (350 ML)
2024-01-18,2024-01-18 23:28:49,20632,Sea Salt Dark Mocha (250 ML)
2024-01-18,2024-01-18 23:27:54,20631,South Indian Filter Kaapi (150 ML)
2024-01-18,2024-01-18 23:27:54,20631,Origanal South Indian Frappe (350 ML)
2024-01-18,2024-01-18 23:27:54,20631,Strawbery Rosella Frangipani Tart
2024-01-18,2024-01-18 23:27:54,20631,Tartlets (Kacha Nimbu Tartlet)
2024-01-18,2024-01-18 23:21:42,20630,Classic Frappe (350 Ml)
2024-01-18,2024-01-18 23:16:55,20629,Iced Americano (350 ML)
2024-01-18,2024-01-18 23:16:55,20629,Cappucino (350 ML)
2024-01-18,2024-01-18 23:15:11,20628,Hazelnut Frappe (350 ML)
2024-01-18,2024-01-18 23:15:11,20628,Sea Salt Dark Mocha (250 ML)
2024-01-18,2024-01-18 23:08:59,20627,Origanal South Indian Frappe (350 ML)
2024-01-18,2024-01-18 23:08:59,20627,Madagascar Chocochip Frappe (350 ML)
2024-01-18,2024-01-18 23:08:59,20627,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-18,2024-01-18 23:08:59,20627,Papparoti (Add On Nutella sauce)
2024-01-18,2024-01-18 23:08:59,20627,Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner)
2024-01-18,2024-01-18 23:08:59,20627,Berliner Mix 3 Pcs (Nutella Berliner)
2024-01-18,2024-01-18 23:08:59,20627,Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)
2024-01-18,2024-01-18 23:07:50,20626,Hot Chocolate (250 ML)
2024-01-18,2024-01-18 22:41:58,20625,Iced Latte (350 ML)
2024-01-18,2024-01-18 22:41:58,20625,Classic Frappe (350 ML)
2024-01-18,2024-01-18 22:41:58,20625,Almond Frappe (350 ML)
2024-01-18,2024-01-18 22:41:58,20625,Add On Syrup (Add On Vanilla Syrup)
2024-01-18,2024-01-18 22:32:56,20624,Hyderabadi Chicken Keema Pav
2024-01-18,2024-01-18 22:11:36,20623,Hot Chocolate (350 ML)
2024-01-18,2024-01-18 21:59:46,20622,Americano (250 ML)
2024-01-18,2024-01-18 21:59:46,20622,Cold Brew
2024-01-18,2024-01-18 21:59:46,20622,Caramel Frappe (350 ML)
2024-01-18,2024-01-18 21:59:46,20622,Mix Tartlet 6 Pcs (chocolate Tartlet)
2024-01-18,2024-01-18 21:59:46,20622,Mix Tartlet 6 Pcs (Filter Kaapi Tartlet)
2024-01-18,2024-01-18 21:59:46,20622,Mix Tartlet 6 Pcs (salted Caramel tartlet)
2024-01-18,2024-01-18 20:52:18,20621,Berliners (Lotus Biscoff Berliner)
2024-01-18,2024-01-18 20:52:18,20621,Berliners (Nutella Berliner)
2024-01-18,2024-01-18 20:52:18,20621,Madagascar Hot Chocolate (250 ML)
2024-01-18,2024-01-18 20:41:48,C2263,Berliners (Dark Choco Mousse Berliner)
2024-01-18,2024-01-18 20:40:26,C2262,Papparoti (Plain)
2024-01-18,2024-01-18 20:33:03,20620,Hot Chocolate (250 ML)
2024-01-18,2024-01-18 20:33:03,20620,Madagascar Hot Chocolate (250 ML)
2024-01-18,2024-01-18 20:28:39,20619,South Indian Filter Kaapi (250 ML)
2024-01-18,2024-01-18 20:25:20,20618,Kaapicino (350 ML)
2024-01-18,2024-01-18 20:25:20,20618,Sea Salt Dark Mocha (250 ML)
2024-01-18,2024-01-18 20:16:48,20617,Double Restritto 44 Ml
2024-01-18,2024-01-18 20:10:34,C2261,Papparoti (Plain)
2024-01-18,2024-01-18 20:10:34,C2261,South Indian Filter Kaapi (250 ML)
2024-01-18,2024-01-18 19:51:18,20616,Sea Salt Dark Mocha Frappe (450 ML)
2024-01-18,2024-01-18 19:51:18,20616,Sea Salt Dark Mocha Frappe (450 ML)
2024-01-18,2024-01-18 19:17:03,20615,Iced Latte (450 ML)
2024-01-18,2024-01-18 19:17:03,20615,Add On Syrup (Add On Vanilla Syrup)
2024-01-18,2024-01-18 19:15:49,20614,Chicken Calzone
2024-01-18,2024-01-18 19:15:49,20614,Irish Americano (250 ML)
2024-01-18,2024-01-18 19:11:07,C2260,Hyderabadi Chicken Keema Pav
2024-01-18,2024-01-18 18:59:11,20613,Cafe Latte (250 ML)
2024-01-18,2024-01-18 18:58:18,20612,Americano (250 ML)
2024-01-18,2024-01-18 18:29:59,20611,Americano (350 ML)
2024-01-18,2024-01-18 18:29:59,20611,South Indian Filter Kaapi (150 ML)
2024-01-18,2024-01-18 18:16:19,20610,Berliners (Nutella Berliner)
2024-01-18,2024-01-18 18:15:33,20609,Vietnamese (350 ML)
2024-01-18,2024-01-18 18:13:55,20608,Chicken Calzone
2024-01-18,2024-01-18 18:13:55,20608,Calzones Veg (Calzone Veg)
2024-01-18,2024-01-18 18:13:55,20608,Caramel Frappe (350 ML)
2024-01-18,2024-01-18 18:09:09,C2259,South Indian Filter Kaapi (250 ML)
2024-01-18,2024-01-18 17:54:50,C2258,South Indian Filter Kaapi (150 ML)
2024-01-18,2024-01-18 17:45:28,C2257,Vietnamese (350 ML)
2024-01-18,2024-01-18 17:33:34,20607,Kaapicino (250 ML)
2024-01-18,2024-01-18 17:33:34,20607,Iced Latte (350 ML)
2024-01-18,2024-01-18 17:33:34,20607,Berliners (Dark Choco Mousse Berliner)
2024-01-18,2024-01-18 17:32:46,20606,South Indian Filter Kaapi (250 ML)
2024-01-18,2024-01-18 17:19:08,20605,Cappucino (250 Ml)
2024-01-18,2024-01-18 17:19:08,20605,Cafe Mocha (250 Ml)
2024-01-18,2024-01-18 17:19:08,20605,South Indian Filter Kaapi (250 Ml)
2024-01-18,2024-01-18 17:13:29,20604,South Indian Filter Kaapi (250 ML)
2024-01-18,2024-01-18 17:13:29,20604,Madagascar Chocochip Frappe (350 ML)
2024-01-18,2024-01-18 17:13:29,20604,Berliners (Blueberry Cheese Cake Berliner)
2024-01-18,2024-01-18 17:08:18,C2256,Rosella Cheesecake Berliner
2024-01-18,2024-01-18 17:08:18,C2256,Baked Vada Pav
2024-01-18,2024-01-18 17:06:51,20603,Hazelnut Frappe (350 ML)
2024-01-18,2024-01-18 17:06:51,20603,Cafe Latte (250 ML)
2024-01-18,2024-01-18 17:06:51,20603,Add On Syrup (Add On hazelnuts Syrup)
2024-01-18,2024-01-18 16:54:09,20602,Americano (250 ML)
2024-01-18,2024-01-18 16:41:43,C2255,South Indian Filter Kaapi (150 ML)
2024-01-18,2024-01-18 16:41:10,20601,Cafe Mocha (350 ML)
2024-01-18,2024-01-18 16:35:58,C2254,South Indian Filter Kaapi (150 ML)
2024-01-18,2024-01-18 16:30:17,C2253,Madagascar Chocochip Frappe (350 ML)
